"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"High income","HIC","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","2.7390949662729","2.81099383455101","2.77638421877073","2.78087534536573","2.78879005302219","2.99122142431736","3.085468749938","3.0648437493763","3.06010106314056","3.07438430306719","2.99442707408884","3.12282889305914","3.37853908214883","3.54667002267734","4.20950938615394","5.00981202457616","4.95860953593919","5.46993698458881","6.00167209237553","6.08510391304048","6.52675468367371","7.45795060866284","8.06533879957528","8.88223241958287","9.7408417376632","10.8608092134587","11.4719135073285","11.7315003811539","12.0094040635993","12.1388640117035","11.5576609106115","11.9510276926265","12.072676366453","12.4323680495868","12.5660998041008","12.8382927218698","12.8495831372534","12.6843761532952","12.8575252183563","13.0156346219779","12.9868514394898","13.0265682305113","12.9480666409722","12.5712616110827","12.7670490637438","12.8676933140289","12.8985613829107","12.5451736208312","12.708277534478","13.2192447166833","12.9480391354861","12.4678913576123","12.0730795800741","12.2276737986624","","",
"High income","HIC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","94.42732405572","94.3892276238881","94.4963562058175","94.6816493649933","94.7831870576703","94.75366354012","94.652555901807","94.7787430967842","94.7674936773754","94.8258912703947","94.7162584092415","94.5608241157179","94.2465125639442","94.2490478181391","93.5770466870506","92.8194459975398","92.8573503752793","92.2146964701117","91.5946396973399","91.5516187469446","90.9610143377686","89.9034561070912","89.115812733691","88.1719205534956","87.1556716549434","86.002049840229","85.4357503814117","85.0663728367826","84.8793685513134","84.7826096455012","85.5036740814155","85.0607765473157","84.8174245668252","84.5645208340394","84.3999080329345","84.1035880680316","84.0638663532972","84.259056681474","84.0334654152789","83.8674182455524","83.9517178287039","84.019931106196","84.0109843448523","84.281332639355","83.9369631050173","83.6908705187013","83.5029802495071","83.7955751629874","83.4930192197788","82.7884325794957","82.6567278694006","83.0821110590738","83.1035328883574","82.9949744478316","","",
"High income","HIC","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.74344268073","170.985232451089","169.215204219144","168.803979998668","165.302182611625","163.589394333162","163.493380720135","158.296466378089","155.246181170436","153.207731727381","150.206413134767","148.068923613135","146.928286704128","145.368230834738","142.793037091717","138.853162858124","134.994645302219","131.374579509893","129.787010014834","128.664243390354","129.839346969855","125.27407008231","123.096788629282","121.806278236928","112.246603406185","",
"High income","HIC","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","2.77333612765352","2.66795462166522","2.53059078404788","2.41186121524201","2.30714134751381","2.21450433645778","2.14164083976612","2.03080620463359","2.00226906270813","1.93173933509226","2.20513195159694","2.18633666190662","2.14145357416649","2.06297859157122","2.13819810650652","2.09689583983426","2.11187684698361","2.14687364629728","2.24201783803213","2.27647018554673","2.4066520633178","2.49502261533545","2.67578246412103","2.82855500734412","2.95956392459265","2.93286644200522","2.94241751083013","3.02959795064069","2.94421635008392","2.91374461111606","2.66932978372333","2.73156295513667","2.90928311160636","2.83515543295878","2.84924494383231","2.90628738307881","2.89051051866303","2.89421945789224","2.92786360380393","2.92214029750043","2.94042706862743","2.82624764150568","2.86015003913817","2.97033865131297","3.04046428133369","3.23559098415129","3.36443702363178","3.47512514180426","3.61825907511237","3.86043875067235","4.06602799104247","4.21597136289063","4.40379280243451","4.61377369961073","","",
"High income","HIC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","2763.95949073157","2795.14066635577","2913.4252715935","3064.45639862781","3170.36723676348","3255.38973550171","3381.29689285512","3524.12021546263","3714.94233498376","3919.67871871618","4247.14247567579","3875.48070831725","4021.69370453761","4204.24961320859","4109.67964468199","3979.88100990564","4200.20832209759","4265.91107714069","4365.17099162004","4441.43205482422","4309.32508799816","4174.43543674495","4047.5303384396","4039.64777725158","4162.93716609233","4218.66402334194","4239.34575729647","4351.53935949188","4463.81436316475","4508.39063843807","4618.61942886185","4631.64559735512","4589.35601371147","4578.33609608339","4553.8177154687","4593.28601262563","4687.2463080182","4673.59627754457","4661.97887891276","4727.86967635595","4807.56700291537","4787.06069297269","4798.4447149035","4841.41935565048","4910.18290857378","4900.36208660523","4908.78923063354","4904.36514926853","4856.54647958378","4618.52630737978","4782.2917074152","4696.19887004058","4666.85121978063","4656.49083528884","4607.84397030632","",
"High income","HIC","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.595","","","0.445","","0.62","","0.65","","0.95","","1.17","","1.31","","1.49","","1.755","","1.56","",
"High income","HIC","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.845","","","0.72","","0.76","","0.83","","1.13","","1.24","","1.255","","1.59","","1.82","","1.63","",
"Hong Kong SAR, China","HKG","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"Hong Kong SAR, China","HKG","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"Hong Kong SAR, China","HKG","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5011538509365","12.2304026553988","11.059185874566","12.3289375736685","12.9533384538988","13.6401521759754","14.7229515926302","16.6148102083297","12.0592639767163","10.1804007573718","13.2596789772418","12.9239231478921","14.2731842423122","14.6169351484161","17.2223280492241","19.330507471092","20.2155816779731","20.5320563227791","21.8632661112816","20.3088944704897","24.2113197282781","23.9844158250481","25.7073704714367","27.5318749081922","","",
"Hong Kong SAR, China","HKG","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7944699128791","18.3131991227947","16.1904085767222","17.629837625154","18.1367296718917","18.7081856292802","19.8312714836468","22.0029537411067","15.7985993950163","13.1361136269861","16.7287440357875","15.9418471522722","17.3399898851519","17.4104270679843","19.9647699163484","21.7100983037154","22.0273853815696","21.7922584817335","22.7587361448874","20.9813611989629","24.7111932854094","23.9844158250481","25.2540042297002","26.6492442459019","","",
"Hong Kong SAR, China","HKG","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","98.9665043458792","98.9584445918858","98.9697666175118","99.024593544839","99.0550726330936","99.1162576316566","99.2502029078798","99.2910108452443","99.1755909178056","99.1635396734674","99.2448544219776","99.2919572398806","99.3454052009444","99.3529235487118","99.3614954096598","99.4450007231476","99.4876075504197","99.5297189650826","99.5387570080712","99.4982290573367","99.5114581583448","99.5911976263245","99.5675387146233","99.5804298007997","99.5617679697484","99.54120932741","99.5115747106322","99.624265534403","99.6922447562433","99.6328003456101","99.6495211436838","99.6233872063424","99.6337643548716","99.6105315875884","99.6039472592051","99.526096680145","99.5566750671188","99.5426412494149","99.5680474863372","99.3001163754793","99.226614918506","99.3203975521833","99.3012114297133","","",
"Hong Kong SAR, China","HKG","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000634784211381371","0.000589874434938016","0.000603199848947535","0.000570111821467494","0.000628898531024661","0.00116472637022439","0.00120587631943552","0.00185185610532554","","",
"Hong Kong SAR, China","HKG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","98.3818230037075","98.5238467662459","98.5323242504097","98.7084808487723","98.906108520604","98.8843622083732","99.01320737885","99.0426531418362","99.3455131948746","99.417984901836","99.3673513348344","99.4313306245819","99.582916206286","","","","","","","","","","","94.2780780862514","94.5750026484384","93.5057157142131","93.0867958139756","94.843898471561","94.785758098365","93.8746514108292","94.3985404126091","94.4269251924699","94.9589606733301","95.1008212524613","95.2085202418737","95.4445301567157","95.4522190047392","94.8347505958001","95.0582707315198","93.9719563907133","94.3147674369864","93.2827080280375","93.6986648261035","","",
"Hong Kong SAR, China","HKG","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1972345844497","54.6054238418282","61.7649638217132","56.7220198655271","55.1367318193974","53.4525378257364","50.4254102327537","45.4484435029177","63.2967502369515","76.1260162934081","59.7773507599088","62.7279881966169","57.6701605147008","57.436844949018","50.0882306277487","46.0615141401207","45.3980344320259","45.8878551224146","43.9391710345322","47.6613500200088","40.467491328735","41.6937401058421","39.5976808629794","37.5245162966969","","",
"Hong Kong SAR, China","HKG","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","1.61821031336708","1.47621699984983","1.46770728605975","1.29149050745311","1.09391903472578","1.11561303763201","0.986792621149998","0.957346858163841","1.13315386171733","1.15439261060804","1.02615884929681","0.979087500835556","0.92903898469925","0.894782774750149","0.851085964275622","0.739778698318411","0.674015584268486","0.597849778429242","0.602007677319973","0.629381967145625","0.621064023639165","0.512190610653992","0.545538757471688","0.515565966774037","0.528044145147948","0.543077834472122","0.569995830749393","0.426652184224782","0.349056676157284","0.39976846189859","0.324761410910238","0.42064160413603","0.409132245151919","0.434729149552595","0.436153236530477","0.511274394997133","0.462914251325194","0.492870388203992","0.460643722538509","0.720776218743195","0.802110484182847","0.704182694188503","0.707495165076463","","",
"Hong Kong SAR, China","HKG","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","741.963266012409","760.612814045979","747.579215390419","805.491209450418","813.399228976152","894.146082337317","997.775596134128","1078.83856454205","918.385297279753","914.008216310166","995.038198865609","1082.68534523696","1153.42799947616","1155.41618036644","1205.03170704886","1369.17677297904","1465.54583668724","1639.49072428744","1654.38939889557","1515.88605486896","1544.07719054242","1839.90931816223","1763.90323673954","1777.6117572986","1729.63142249151","1627.3066583793","1528.70848935941","1987.15283402357","2426.53765231212","2033.43510877719","2130.01742549484","1981.91723135778","2038.24745944019","1917.100169529","1884.9782774614","1975.74936926689","2107.97304917369","2049.11006352583","2163.3719596145","1946.79849662595","2088.27097120878","1993.61054426523","1938.36076521739","","",
"Hong Kong SAR, China","HKG","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.57","","","","0.74","","","0.85","","0.8","","0.77","","1","","1.06","","1.16","","1.32","","1.57","","1.56","",
"Hong Kong SAR, China","HKG","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.82","","","","1.19","","","1.36","","1.46","","1.47","","1.54","","1.69","","1.95","","1.92","","2.16","","2.06","",
"Honduras","HND","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","","","","","","","","","34.2","","","","","","","","","","63.9","","65.8","","","",
"Honduras","HND","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","95.115464257324","","96.9047875387621","","","",
"Honduras","HND","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26891538681892","4.514924504948","4.67678092022429","4.97658433021272","4.83216759910877","4.82829838351217","5.07274179188034","4.95923908868357","4.80461471198241","5.44355245169731","5.75494173678983","5.60650942074086","5.67666445711212","5.56853954200669","5.63921523217746","5.90583419625459","6.67606331859423","6.1976034798376","6.64082301967685","6.81351903574294","6.98603687353974","6.67779733135017","6.98950483855456","7.1865630839355","","",
"Honduras","HND","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.60482308087639","6.76042431415778","6.84670596742475","7.11629636741111","6.76580155658107","6.62226500606032","6.83279565298418","6.56750855960352","6.2944291814633","7.02399888218298","7.26057903972373","6.91571090453311","6.89638013470914","6.63276197006319","6.53719022755829","6.63284402429031","7.27439961377254","6.57799564138504","6.91281614194564","7.03912781331642","7.13027250965621","6.67779733135017","6.86624036295305","6.95617263811527","","",
"Honduras","HND","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","27.1354939027024","26.8779569934104","28.2153828634023","27.2525826660028","27.7835716994561","29.1074572081351","30.96520723463","30.3844517034345","30.690387555156","29.7181184516242","28.3098378735305","32.0532429888204","29.6252277829029","30.4152665841355","26.6489272659586","28.0309117595782","27.8779278836094","29.5031221576417","30.9409003789648","28.8093882310917","29.1031236760069","32.2964500388262","33.395709197157","37.132956699112","41.181690573756","40.1292667606459","38.5402840419099","42.9825729989291","49.486754746035","49.0657867725678","53.6337563929392","54.6161613844119","55.5138085746051","57.3056707302187","54.9768550903594","50.4679101033677","54.8057672661566","55.3246526531141","50.7136525011662","51.1836182553413","52.2232671894753","51.610748509672","51.5365912388431","","",
"Honduras","HND","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1764085292816","","17.001336812973","","","",
"Honduras","HND","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4509836032622","","78.0431261235488","","","",
"Honduras","HND","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5066437721252","","","","","","","","","","43.2768106460571","","","","","","","","","","48.2957661151886","","49.1856217384338","","","",
"Honduras","HND","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","1.4981931266827","1.84038412668691","2.09279499366888","2.29599975438142","2.34556420819675","2.31918798456871","2.37933434797485","3.19994939154839","3.54500486196254","3.59539845453253","3.79659099402545","3.61424416366332","3.62051330373739","3.72351360897559","5.60814913089429","5.98054598633135","6.93985034992104","7.20413130918112","7.26023842053277","8.23651282266791","8.28325506194986","7.53004636775284","7.5893760928478","5.88300846561086","5.09485167783999","6.18450385962784","5.78938718895887","4.97324046711376","6.28016134620719","6.49823501838536","5.07634324964216","4.12817096931538","4.10414213380524","3.06409249599206","3.59486371571603","4.45762216581543","4.06003869323235","4.23584115068962","5.39711693947826","5.80360977165924","4.983011651835","5.24437008334207","5.04306571252291","","",
"Honduras","HND","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","27.1354939027024","26.8778865992807","28.215315078373","27.2525826660028","27.7835716994561","29.1290560195763","31.010984084286","30.3843941938304","30.6186263231325","29.6997276666905","28.342262092002","32.0105214266021","28.9891327860971","30.4280475232967","27.2248331621856","28.6508416534451","29.1212549949952","30.6481998709958","31.7746990742015","30.0164945420926","29.8698680099933","32.2827490229538","33.2242537368849","36.9516798322991","41.2364712597929","40.3233855674219","38.1099302309588","42.8687807053498","49.0896485250805","48.2721635752463","52.8125522184975","53.5527281427819","54.7335265261907","56.4811179108243","54.8617935632212","50.4765238660069","54.8259604167337","54.2779144868579","50.8004849152801","51.1666596553592","52.1485077861039","51.4848836276718","51.351342514736","","",
"Honduras","HND","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.404509667397","147.919709404303","146.055636792028","140.522534246813","147.802147555939","151.005735814688","146.352979188432","152.264742546505","158.870641192523","142.369043158106","137.730061821357","144.598294203495","145.003607757503","150.766755163758","152.970919491433","150.76489004383","137.468389570833","152.021991882841","144.658845174862","142.063054759175","140.247094153238","149.749977482143","145.640109745578","143.757214207229","","",
"Honduras","HND","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","71.3663129706149","71.2816588799027","69.6918221429288","70.4514175796158","69.8708640923472","68.5733548072962","66.6554584173952","66.4155989050171","65.7646075828814","66.6864830938433","67.8935711324441","64.3325128475163","66.7542589133597","65.8612198068889","67.7429236031471","65.9885422540904","65.1822217664696","63.2927465331771","61.7988612005025","62.9540989462404","62.6136212620433","60.173503593421","59.0149147099952","56.9840348352771","53.723457748404","53.6862293797262","55.6703287691313","52.0441865339571","44.2330839077578","44.4359782090468","41.2899003574187","41.2556676462727","40.3820492915896","39.6302367737893","41.4282811939245","45.0744677308169","41.1341940406111","41.4252090015011","43.8892305593556","43.0127719729995","42.7937211586897","43.144881406986","43.4203430486339","","",
"Honduras","HND","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","502.139208312187","499.277043222764","503.810203572856","496.834798710442","495.51457894576","499.843520028656","512.605428262818","509.411951511473","510.213911286718","514.459019621757","495.814140981107","520.393217065085","494.918602105973","490.987551834924","472.265539821722","470.286169318851","481.319956646194","489.72199233465","495.502225601147","485.294480543252","476.172424395711","483.335543947098","481.132341564809","486.878792172496","505.083045735249","495.298088752953","528.901564324534","555.552548375914","478.147803250419","479.085002915228","506.274539717458","516.404136574221","550.558501390821","582.257818043543","597.364371664059","569.943266968069","657.398639731182","640.735756191568","603.657299415503","608.226549616032","663.949366876015","662.416781722026","662.435586227597","","",
"Honduras","HND","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26","","","0.25","","","0.3","","0.46","","0.46","","0.66","","0.73","","0.8","","0.92","","1.15","","1.03","",
"Honduras","HND","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41","","","0.35","","","0.5","","0.62","","0.63","","0.81","","0.89","","0.8","","1.04","","1.25","","1.2","",
"Heavily indebted poor countries (HIPC)","HPC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.88257077197079","","","","","","","","","","6.00420349724162","","","","","","","","","","9.74621460773733","","11.8523901577139","","","",
"Heavily indebted poor countries (HIPC)","HPC","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.3729695608583","","","","","","","","","","55.7272864392476","","","","","","","","","","60.9218708281217","","66.102149032394","","","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26626444191385","3.39680169631137","3.41696042994451","3.55072978252879","3.69159730042492","3.89720124554298","4.10198559059861","4.41398602459589","4.60406682595375","4.66167762490187","4.77492673245077","4.87161986791291","5.07202794400971","5.25760439263417","","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.12080125738736","4.19000429122848","4.15114513253168","4.22932176199305","4.27943832658076","4.37694780008384","4.46962243645022","4.68490456438284","4.79263901157211","4.81603477645285","4.87351118127796","4.87161986791291","4.98257942380757","5.08905347256042","","",
"Heavily indebted poor countries (HIPC)","HPC","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","11.5400669342587","8.5671881230192","5.44067531679596","4.8752596262078","5.67756625982745","3.77653620852348","5.4052106202283","4.66555937241957","1.7275159582528","-0.629339422915802","-4.47102903274212","-6.70056239383095","-8.54332956529502","-12.7284411427944","-12.6759617967826","-11.8953220440508","-11.1930239495748","-10.3426594334819","-9.74411088122987","-8.68801218535912","-8.67204661496019","-8.61623307324105","-8.99984325801164","-7.74753281611666","-5.96963161132392","-6.63150264909641","-7.07806533569043","-7.99916136532112","-8.64356120392213","-14.329752315849","-14.4665144069585","-14.0812841058964","-14.0724059662035","-16.6233384715148","-18.3964016416905","-19.9385019266655","-21.0500211482671","-20.0665884573053","-18.80057962125","-18.5894920604913","-18.5288540113327","-9.37938853472189","-10.456401584357","","",
"Heavily indebted poor countries (HIPC)","HPC","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.92695803215316","","3.96134768257117","","","",
"Heavily indebted poor countries (HIPC)","HPC","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3791522797862","","25.6051035626422","","","",
"Heavily indebted poor countries (HIPC)","HPC","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.93217127131239","","","","","","","","","","9.02681642144711","","","","","","","","","","10.7611073613701","","11.0298616178445","","","",
"Heavily indebted poor countries (HIPC)","HPC","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","1.54320869057732","1.94013478642108","2.00397295120341","2.42744013868599","2.48669902938765","2.6497576435504","2.80444411290525","2.6391366176708","2.87154052890209","2.99822546781509","3.13228409455734","3.1189810350417","2.79139581030204","2.82624153640217","3.18481583105994","3.24334457260459","3.04669517510293","3.03495765067983","3.27490962840649","3.31336361839178","3.44452613542994","3.19783052942767","3.21709057298659","2.9376124253977","2.89868014372922","2.83987039486863","2.74509083343646","2.78946373932661","2.95704176190457","3.23097315206627","3.40953376654768","3.23351682002242","3.05959407473489","3.08691342678403","3.14640235767734","3.22872802541744","3.20999332297175","3.27550258520182","3.44434207840212","3.54957616068437","3.5188859715123","3.6345194982569","3.75281464661949","","",
"Heavily indebted poor countries (HIPC)","HPC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","15.5963469006971","15.7811879762023","16.3254053131951","16.0804112087628","15.657514476558","15.8657102227042","16.3850408513817","16.202944264815","15.7816840803813","15.8257047477552","15.4499345737603","15.3693769253942","14.441362825991","14.5353063322536","14.2359178694357","14.3094104317411","14.4775430237904","14.4257208999191","14.3059053519093","14.2772198247991","13.5490673489844","13.4316432995746","13.2009824070789","13.3497612044991","14.2220958407254","14.8893246042592","15.3794337931416","15.6848891368609","16.9752020198111","16.6238495669457","16.0063241505453","17.2144636155476","17.1895568391606","17.4321170745108","17.711965514403","18.7600491523846","19.4567513225712","19.5105730099248","19.5529783447718","19.9282097007883","19.9048031245471","21.0118474949567","21.4522119130209","","",
"Heavily indebted poor countries (HIPC)","HPC","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242.671251909395","238.663240057639","240.897383269788","236.444530890635","233.675525544726","228.469711240524","223.732544352046","213.451519931172","208.653311377185","207.639696642002","205.190870155709","205.27053159187","200.699259347847","196.500195054323","","",
"Heavily indebted poor countries (HIPC)","HPC","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","82.3798709678596","82.0500081076678","81.385696217823","81.4168862450052","81.8394083097126","81.5757162236401","81.1126748226159","81.348734547656","81.6419658453339","81.4875970521548","81.7483368848685","81.8690672932389","83.0242404023718","82.924770576964","82.9203692968846","82.7653409517142","82.6117296233594","82.6181633949871","82.505440669426","82.4867505731907","83.2397633142784","83.4335165866913","83.8145717585247","83.8584013389998","83.0001759508623","82.3811913003084","82.0085734033489","82.0437128810332","80.6436750019","80.6891084223483","81.038608202909","80.0062638468657","79.9232028705211","79.4672367415109","79.231600608817","78.1352483212869","77.4300581499052","77.3111145293087","77.2110718121626","76.6886978230848","76.6793997528869","75.3953993547488","74.8094882274945","","",
"Heavily indebted poor countries (HIPC)","HPC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374.996834966136","373.902303338093","380.005564962171","377.880466276901","383.848354455285","386.969597846316","390.854860686659","387.341964063535","390.534727633579","393.31052278315","399.808619508887","408.80258252788","416.479132451827","422.702960146564","","",
"Heavily indebted poor countries (HIPC)","HPC","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58","0.57","","","0.48","","","0.45","","0.47","","0.5","","0.8","","1","","1.05","","1.11","","1.22","","1.17","",
"Heavily indebted poor countries (HIPC)","HPC","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.73","0.69","","","0.6","","","0.59","","0.675","","0.66","","0.88","","1.06","","1.13","","1.2","","1.28","","1.29","",
"Croatia","HRV","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"Croatia","HRV","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"Croatia","HRV","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.36967497951412","5.66897737194127","5.69729410069972","5.70628679206833","5.77628346660107","6.28047712524205","6.58803346567609","6.86110618503321","6.87497565292737","7.36044791282839","7.75539286821176","8.44327184862177","9.00108340067659","9.99005677180827","9.8478015748324","9.7918977031997","10.4346666198355","11.3267465575104","11.8206347277705","","",
