"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Bahrain","BHR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","6380.35759573929","5960.2113350872","8483.54039856583","9000.91616132371","7996.35526424334","9581.25090278781","8187.11498634727","7843.39945164152","8813.30925913502","7794.49127818128","8294.95222185099","9071.02474413784","8503.03823714141","8828.77686181773","9916.54527031055","10814.7741454761","9518.0069221415","10487.1645512483","10241.9781928227","10549.2737083219","10105.2851542419","10838.7521329589","11146.9407794031","11558.471167311","11401.6781083143","11080.7029343543","11963.1670329891","12204.4335931812","11704.461198557","11912.8221277489","11760.8379995194","11707.2370461768","11801.9800550161","11106.7291757685","11954.6062693336","11787.853632197","11284.427334575","11406.3132686908","10216.8613288725","9871.42190040743","9551.76590756301","9449.8487901336","","","",
"Bahamas, The","BHS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2517.4470542799","","","","","","","","","","","","","","2058.66577375139","2113.94015969968","2102.43566874429","2071.5306244686","","","","","","","","",
"Bosnia and Herzegovina","BIH","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1550.16615875075","1423.33600276527","1034.34415155508","895.028140618333","359.4614173039","385.171673698044","457.988127481697","712.92527770619","886.885980500533","875.6644731818","1145.89238040348","1105.36991015454","1156.99672325027","1152.38362691244","1257.00964381453","1314.76163184576","1380.75797237674","1381.12205494298","1549.66040749018","1603.12497068581","1680.17353721705","1848.88905125107","1742.10398600571","","","",
"Belarus","BLR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4465.37501226813","4348.46792230724","3620.7319890368","3076.70075202657","2615.73931749291","2427.66941338042","2501.34881889764","2505.60462587724","2466.16516039329","2409.58345789736","2456.16211894053","2485.70255842063","2550.25048150025","2643.61978156579","2752.80030832477","2769.08372141157","2965.66326530612","2918.19790794979","2932.0986565911","2790.06837067424","2897.62307692308","3097.71286815159","3222.61781487743","","","",
"Belize","BLZ","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","566.338935335267","","","","","","","","","","","","","","561.421301410797","568.344282491819","591.571482127319","596.508748236445","","","","","","","","",
"Bermuda","BMU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","221.863210766605","240.157170254295","248.698658541922","260.71458514418","295.619172416519","316.823224507518","331.439253893582","351.450754347404","378.580075818372","437.390734031157","449.327316103129","462.431703119661","429.529080890113","419.509230056566","405.791695437","375.961222444115","341.493450003217","349.906192934794","365.534461611597","380.880586840087","384.991907782615","399.82800732336","419.169064305103","452.381928014855","497.738384789386","520.178375096939","556.410735294491","551.315762752177","531.112919802853","695.554847813637","574.364746954526","656.043103803929","670.151933733012","661.79238024296","696.753294785272","834.240890541071","703.759007325333","736.787280222035","758.549182127842","755.647092807246","778.665179369648","831.464292265022","","","",
"Brazil","BRA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","708.991038818238","741.869242881342","793.363246449139","824.301817180641","840.408954301417","860.47130604548","868.815341225176","902.267230916089","936.759999317588","931.700089560761","873.040841027271","867.193937980765","868.699598884357","904.335085564523","945.330069563055","969.500340025223","987.533737521429","982.195145247482","983.996265648049","932.264790822278","934.217956566357","929.005455299306","937.57116527478","971.918271967539","989.798952725609","1026.37403986633","1061.83743435249","1070.58829069673","1078.18291822797","1066.30291809594","1068.89588954779","1081.26718158374","1083.58796725797","1128.55271086508","1142.4714414171","1168.43028457719","1221.3621289647","1276.27029309529","1222.42911177943","1338.58958871663","1346.65249607236","1391.9019675261","","","",
"Barbados","BRB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1236.63775953052","","","","","","","","","","","","","","1373.16865074279","1423.29013586947","1447.06224549156","1452.08832752739","","","","","","","","",
"Brunei Darussalam","BRN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","1306.10244923222","1236.9990693477","2326.30498355474","3846.21263641957","4604.26370810764","5835.55412086106","6071.48527838183","5469.06413391218","5493.71473236752","6991.12697286294","6525.81652739836","6813.23118486694","6995.9039126168","7839.65365410594","7990.35637909159","6822.68610135212","6804.97076023392","5499.11431513903","6206.66858868094","6721.00381802685","7386.45811661907","7719.68719323208","7225.99984984824","6524.8675297384","7616.7079082065","7478.76170858558","7541.99892815404","7341.27552678833","7324.87986856571","7213.66554330004","6549.73981974285","6282.73968134707","7166.02728596481","6454.00337362946","6125.88114034967","8560.42645660736","8618.39613949725","9300.89078905212","7860.92280665496","8238.79359881211","9695.71378144066","9525.67371619089","","","",
"Bhutan","BTN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.527404972876","","","","","","","","","","","","","","283.80647551775","313.285613586767","316.37977568524","358.048985209936","","","","","","","","",
"Botswana","BWA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","730.583414724807","739.299152680189","722.184837363823","711.873512731542","727.651905165258","771.735037669809","743.68535440066","848.658215502382","880.049678574547","882.940019451897","873.755191543119","979.087310581032","956.573639856141","918.193011009431","918.185157436032","875.41342836421","900.173527778419","996.60630315873","1010.94143650548","1025.95102209574","1031.10980743034","1043.79707075501","1028.56601551669","984.96200463026","1006.59226406824","1012.65462203093","1029.29035018605","1066.24333160896","970.009645219339","1065.89459774757","1026.3692595992","1014.51691702355","","","",
"Central African Republic","CAF","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","4251.43591138962","4307.82075420065","4451.56011604169","4694.12006960557","4903.60760672704","5153.93241183047","5272.6647047087","5557.29174015285","5871.52039143849","6091.10000951113","6476.38852935659","6530.33556343144","6933.60655182403","7123.37921504226","7100.54809222429","7150.10681201258","7272.55004677268","7409.53000504287","7538.84294391746","7837.76965852453","7804.22010328142","7530.94526104418","7149.34405999524","7051.62955688246","7341.51922029414","7439.34207077326","7492.1133796367","7641.32410546139","7854.97203941253","7933.56707695679","7504.7936382282","7388.382489906","7479.47742739843","7641.51479134795","7834.89308463692","7861.63027185392","7956.69855991696","7965.51932157721","7837.52052208583","8011.63417401112","8173.66656158494","7974.16267988765","7920.11022893948","8272.18105190049","8364.81740897015","8378.82867046298","8355.17349209047","8076.39751583012","7952.21401529752","7411.42116921947","7390.3729756743","7366.64020792726","7225.68189524224","7149.3061212509","","",
"Central Europe and the Baltics","CEB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","2611.20962236221","2666.5141524832","2769.24009710372","2785.95192496375","2925.68362506154","3055.99119837851","3195.30598842452","3347.35221985556","3407.48630027493","3403.12367505228","3263.07114754788","3337.52764477313","3320.96792180968","3291.37344381163","3366.21317282246","3433.73048468848","3516.41453538279","3497.11507575306","3371.98024384186","3085.27941837231","2829.15011359325","2619.56158319016","2601.98064595091","2496.17918884795","2600.71287514688","2691.09174597356","2634.34521607081","2516.14655827882","2391.09752776377","2376.65031491661","2450.8197772782","2477.87561195914","2562.78139600186","2570.51367779777","2607.1789449603","2681.0641709777","2688.81427471584","2697.28368494371","2518.25269919176","2627.4144843844","2634.83485203866","2560.36269596058","","","",
"Switzerland","CHE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","1398.65483620245","1454.75511630398","1568.91106001904","1869.58749769724","1819.43533749232","1943.60051580542","1966.69213697461","2040.82790020002","2172.60388343946","2334.44403033903","2556.65870717052","2637.67078212746","2727.71921732081","2998.00518347889","2783.51453660506","2710.77292387379","2821.01288630678","2877.79290941471","2995.0168249615","3042.17915548272","3170.57547162646","3093.32327574403","2984.22326318443","3173.30757763205","3239.36996506446","3412.39110931145","3544.52206015752","3430.85551250048","3436.87583284219","3339.08347214466","3627.65722202558","3637.33456196476","3613.49260926403","3491.19628610323","3494.7885947472","3422.55464559069","3473.83570070067","3526.10543855427","3557.99007623206","3547.25194922558","3480.46365313011","3673.23752319203","3553.77800729826","3542.193958006","3530.64397719776","3488.01813606486","3619.0173510349","3411.42085336514","3500.83718254241","3482.55094926529","3348.08174765994","3206.95761259734","3202.9104920043","3301.85011248128","","",
"Channel Islands","CHI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","893.48420825823","891.273867404396","842.685467193305","822.934090968042","732.421004952695","763.556692844274","779.391621026271","795.228247854468","828.663407827033","843.69727104574","844.61745456708","763.201224637797","777.495033451124","805.686191235649","791.395453932816","813.751853736483","826.260796732326","919.890271763286","1014.22756917261","1066.06343925008","1072.71155261166","1141.81007039022","1152.21854407492","1220.28397342608","1292.22059258055","1411.22449121354","1558.78524633635","1592.8329026753","1670.69969167885","1659.00546901012","1608.06881281653","1644.79154564357","1642.37426687625","1728.85466387828","1761.56990206175","1812.86757370885","1859.68535782798","1821.59325336989","1753.78576427735","1812.68980257946","1957.66646774765","2140.06779332726","2179.42034383235","","",
"China","CHN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","465.51991130715","477.663251858984","484.249744880604","486.61375354029","527.973449222224","537.580178040905","577.656766883423","617.523434762829","619.451901692974","609.782906235509","597.516017446687","607.133383896969","622.256452101514","651.35427579389","658.07783814127","671.453379765465","694.691751650085","720.541659177764","724.370029946811","766.991340618489","736.850185091851","752.627977544486","788.128212721904","816.162090390029","866.875750194007","881.690675536939","871.940992215922","869.546516524617","878.638482200944","919.778028662055","933.126162676416","979.24951968135","1108.00553710028","1265.24600505372","1362.00813825054","1478.95803649067","1551.42990018097","1601.03087747376","1717.26960698887","1888.64171771803","2043.6388080022","2142.81157330115","","","",
"Cote d'Ivoire","CIV","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","447.35816826099","453.243100246658","446.918949979282","445.338221567245","448.056769236475","461.358685609738","449.521247190482","459.598301512453","444.76700465978","432.387491744348","412.459623639534","393.432418021861","368.25829408004","360.343757181441","363.968791989552","388.95918032246","383.372484811911","376.530922045295","376.1794471003","357.155227776239","354.733013744104","373.659519455454","373.988569816683","370.752324513668","357.807022050299","389.787151298128","386.175169435403","374.614028232349","435.31507097859","411.064074060531","387.187869395856","406.144021726323","377.23187193534","522.342796939489","530.446537973216","511.649596092088","539.727185183127","531.227210217278","476.866314190226","501.885259903693","563.334406255199","597.441903124827","","","",
"Cameroon","CMR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","387.86074869687","386.146422937738","384.245280418304","384.20593956947","392.188905810654","387.031346190087","402.624623832415","404.16062414703","407.393252172726","409.249046223176","417.052723649858","423.360959462855","425.372458371096","426.111723829904","429.40717831582","422.726323833631","417.732922449908","418.161411117328","420.760563199973","412.65135527452","404.589394424645","397.277540785977","399.413019872277","401.748808558287","397.535674993674","396.326625802506","396.727156516595","397.393807380285","390.00572957157","396.14337601387","390.482773519508","389.522614409997","395.030812916109","397.03692232596","389.343211195631","361.509469025535","332.303321609594","326.778712646812","344.417565708414","338.347482300961","321.615895400672","322.526044936981","","","",
"Congo, Rep.","COG","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","369.513199131805","371.116849443918","363.758937524077","359.663681882004","355.334019529609","377.828127670031","349.089171442172","352.234787893264","341.869830654927","343.996296806106","344.345208098994","355.097864768683","383.535034631093","361.527067327632","366.400178916976","350.603889142224","347.181743294828","325.584664017086","331.035031778613","325.025236049776","325.188306719045","317.4685982424","312.823818640642","274.913168631725","284.835759093984","271.186446740105","252.12535468977","246.286925446603","233.675872015842","261.853509619142","277.501403160857","266.801806767056","300.217855637773","299.59719767262","310.085735834062","321.497144616802","327.343557613509","331.057347282162","361.401756511236","375.256205119528","401.391523746031","399.824039449506","","","",
"Colombia","COL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","612.583687909263","598.975288293593","589.071534969791","610.112713876417","623.482139513928","633.809417151212","638.025434659182","621.084830330133","592.800452615689","638.333068052544","632.040673816019","635.432893568154","641.620857762578","648.68477126355","644.585205718902","687.189017416604","696.066392846056","702.93283811364","694.958744594185","706.784368136347","701.288922199848","704.354798517144","723.838401643092","736.605680404591","737.105543029509","743.033700718862","709.821702236351","732.19553959482","645.1744894728","638.885808195182","627.179415778058","606.266720641459","610.494359872108","608.525289334556","625.697425353759","649.375860941245","637.510761494058","659.610246035447","676.042857410854","679.530366467028","673.434311259259","673.829309764562","","","",
"Comoros","COM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.989372003361","","","","","","","","","","","","","","56.3036022713536","59.80938587076","66.2654974487783","63.1348128437768","","","","","","","","",
"Cabo Verde","CPV","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1153444921115","","","","","","","","","","","","","","189.771527874026","208.762103984615","213.270885387808","214.013522330129","","","","","","","","",
"Costa Rica","CRI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","425.057654846326","442.444664949195","469.592292398223","447.989323321503","473.408632551576","465.42631810855","528.165846592446","556.920031436536","560.443338828938","525.238049996882","480.179713600804","455.822967416228","436.552774358555","460.950412290978","462.61543437167","472.833852079232","491.495062693797","491.231966745456","533.452160401305","541.915455908506","560.53052379132","705.487675531541","701.867252518329","674.413228042684","668.781873722737","656.18354212003","647.003781167478","632.764934892228","683.044125002436","732.039384019667","722.73368694956","756.398392600133","799.164560091324","926.632400605774","909.819642580952","970.515156227154","1031.80869969207","1035.31680507939","1016.20427154303","1022.2010867114","1011.86678714667","1015.73671486167","","","",
"Caribbean small states","CSS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1854.41299530499","","","","","","","","","","","","","","3126.98466065063","3432.33538867229","3768.15275508361","3922.17442861972","","","","","","","","",
